province_n,district_n,sector_nam,cell_name,mean,median,sum
Amajyaruguru,Musanze,Muko,Mburabuturo,2.976661906522863,2.13712215423584,50.60325241088867
Amajyaruguru,Musanze,Muko,Songa,0.214874267578125,0.0,5.371856689453125
Amajyaruguru,Musanze,Musanze,Cyabagarura,2.386958766627956,1.5995969772338867,88.31747436523438
Amajyaruguru,Musanze,Musanze,Garuka,0.6024953842163085,0.5465335845947266,18.074861526489258
Amajyaruguru,Musanze,Musanze,Kabazungu,0.0,0.0,0.0
Amajyaruguru,Musanze,Musanze,Nyarubuye,0.0,0.0,0.0
Amajyaruguru,Musanze,Musanze,Rwambogo,1.5032054356166296,0.8054075241088867,52.61219024658203
Amajyaruguru,Musanze,Nkotsi,Bikara,0.759340153184048,0.6259109377861023,32.65162658691406
Amajyaruguru,Musanze,Nkotsi,Gashinga,0.0,0.0,0.0
Amajyaruguru,Musanze,Nkotsi,Mubago,0.0,0.0,0.0
Amajyaruguru,Musanze,Nkotsi,Rugeshi,0.0,0.0,0.0
Amajyaruguru,Musanze,Nkotsi,Ruyumba,0.0992659330368042,0.0,1.2904571294784546
Amajyaruguru,Musanze,Nyange,Cyivugiza,1.7334170532226563,1.4233850240707397,43.335426330566406
Amajyaruguru,Musanze,Nyange,Kabeza,0.556187831994259,0.0,18.354198455810547
Amajyaruguru,Musanze,Nyange,Kamwumba,0.898766108921596,0.8186303377151489,18.874088287353516
Amajyaruguru,Musanze,Nyange,Muhabura,0.06267236709594727,0.0,4.700427532196045
Amajyaruguru,Musanze,Nyange,Ninda,0.030589580535888672,0.0,3.181316375732422
Amajyaruguru,Musanze,Remera,Gasongero,0.1264373889336219,0.0,1.643686056137085
Amajyaruguru,Musanze,Remera,Kamisave,0.35113102197647095,0.0,5.618096351623535
Amajyaruguru,Musanze,Remera,Murandi,0.0,0.0,0.0
Amajyaruguru,Musanze,Remera,Murwa,0.0,0.0,0.0
Amajyaruguru,Musanze,Remera,Rurambo,0.38692225580630096,0.0,8.899211883544922
Amajyaruguru,Musanze,Rwaza,Bumara,0.0,0.0,0.0
Amajyaruguru,Musanze,Rwaza,Kabushinge,0.7562476742652154,0.9376921653747559,23.44367790222168
Amajyaruguru,Musanze,Rwaza,Musezero,0.32145612890070135,0.0,7.07203483581543
Amajyaruguru,Musanze,Rwaza,Nturo,0.7049937071623625,0.7845927476882935,19.03483009338379
Amajyaruguru,Musanze,Rwaza,Nyarubuye,0.7260339798465851,0.8310436606407166,22.50705337524414
Amajyaruguru,Musanze,Shingiro,Gakingo,0.2570990426199777,0.0,8.998466491699219
Amajyaruguru,Musanze,Shingiro,Kibuguzo,0.0,0.0,0.0
Amajyaruguru,Musanze,Shingiro,Mudende,0.047651840580834284,0.0,3.4309325218200684
Amajyaruguru,Musanze,Shingiro,Mugari,0.04450435245159975,0.0,4.316922187805176
Amajyaruguru,Rulindo,Base,Cyohoha,0.9140630086263021,0.7769224047660828,41.132835388183594
Amajyaruguru,Rulindo,Base,Gitare,1.1464365445650542,1.0139456987380981,44.71102523803711
Amajyaruguru,Rulindo,Base,Rwamahwa,0.4294677656524035,0.0,21.043920516967773
Amajyaruguru,Rulindo,Burega,Butangampundu,0.0,0.0,0.0
Amajyaruguru,Rulindo,Burega,Karengeri,0.0,0.0,0.0
Amajyaruguru,Rulindo,Burega,Taba,0.0,0.0,0.0
Amajyaruguru,Rulindo,Bushoki,Gasiza,0.49377906613233613,0.46221867203712463,20.24494171142578
Amajyaruguru,Rulindo,Bushoki,Giko,0.7121494517606848,0.7777347564697266,24.21308135986328
Amajyaruguru,Rulindo,Bushoki,Kayenzi,0.7202903111775716,0.6947788000106812,21.60870933532715
Amajyaruguru,Rulindo,Bushoki,Mukoto,0.5345317204793294,0.4711526036262512,16.035951614379883
Amajyaruguru,Rulindo,Bushoki,Nyirangarama,0.8270519480985754,0.5841978788375854,28.119766235351562
Amajyaruguru,Rulindo,Buyoga,Busoro,0.0,0.0,0.0
Amajyaruguru,Rulindo,Buyoga,Butare,0.0,0.0,0.0
Amajyaruguru,Rulindo,Buyoga,Gahororo,0.0,0.0,0.0
Amajyaruguru,Rulindo,Buyoga,Gitumba,0.0,0.0,0.0
Amajyaruguru,Rulindo,Buyoga,Karama,0.0,0.0,0.0
Amajyaruguru,Rulindo,Buyoga,Mwumba,0.0,0.0,0.0
Amajyaruguru,Rulindo,Buyoga,Ndarage,0.0,0.0,0.0
Amajyaruguru,Rulindo,Cyinzuzi,Budakiranya,0.06521671295166015,0.0,3.260835647583008
Amajyaruguru,Rulindo,Cyinzuzi,Migendezo,0.0,0.0,0.0
Amajyaruguru,Rulindo,Cyinzuzi,Rudogo,0.0,0.0,0.0
Amajyaruguru,Rulindo,Cyungo,Burehe,0.6795449938092913,0.7349410057067871,14.270444869995117
Amajyaruguru,Rulindo,Cyungo,Marembo,0.11144590377807617,0.0,4.346390247344971
Amajyaruguru,Rulindo,Cyungo,Rwili,1.007051706314087,1.0273830890655518,32.22565460205078
Amajyaruguru,Rulindo,Kinihira,Butunzi,0.49175431993272567,0.5355720520019531,13.277366638183594
Amajyaruguru,Rulindo,Kinihira,Karegamazi,0.23053511595114684,0.0,8.990869522094727
Amajyaruguru,Rulindo,Kinihira,Marembo,0.2401638348897298,0.0,7.2049150466918945
Amajyaruguru,Rulindo,Kinihira,Rebero,0.18177378878873937,0.0,6.180308818817139
Amajyaruguru,Rulindo,Kisaro,Gitatsa,0.02279450496037801,0.0,0.5470681190490723
Amajyaruguru,Rulindo,Kisaro,Kamushenyi,0.8523560762405396,0.7704693675041199,27.275394439697266
Amajyaruguru,Rulindo,Kisaro,Kigarama,0.0,0.0,0.0
Amajyaruguru,Rulindo,Kisaro,Mubuga,0.4350186718834771,0.0,15.660672187805176
Amajyaruguru,Rulindo,Kisaro,Murama,0.7137962341308594,0.6659960746765137,21.41388702392578
Amajyaruguru,Rulindo,Kisaro,Sayo,0.0,0.0,0.0
Amajyaruguru,Rulindo,Masoro,Kabuga,0.15550753048488072,0.0,4.35421085357666
Amajyaruguru,Rulindo,Masoro,Kigarama,1.2957539558410645,1.1132287979125977,25.91507911682129
Amajyaruguru,Rulindo,Masoro,Kivugiza,0.11519451141357422,0.0,4.607780456542969
Amajyaruguru,Rulindo,Masoro,Nyamyumba,0.7555170059204102,0.8403066396713257,19.643442153930664
Amajyaruguru,Rulindo,Masoro,Shengampuli,1.1472413034150095,1.0004563331604004,37.85896301269531
Amajyaruguru,Rulindo,Mbogo,Bukoro,0.5255204094780817,0.610012948513031,23.648418426513672
Amajyaruguru,Rulindo,Mbogo,Mushari,0.0,0.0,0.0
Amajyaruguru,Rulindo,Mbogo,Ngiramazi,0.0,0.0,0.0
Amajyaruguru,Rulindo,Mbogo,Rurenge,0.06636285781860352,0.0,4.3135857582092285
Amajyaruguru,Rulindo,Murambi,Bubangu,0.9614336707375266,0.9774649739265442,42.30308151245117
Amajyaruguru,Rulindo,Murambi,Gatwa,0.18863976001739502,0.0,6.036472320556641
Amajyaruguru,Rulindo,Murambi,Mugambazi,0.18416185379028321,0.0,4.60404634475708
Amajyaruguru,Rulindo,Murambi,Mvuzo,0.0,0.0,0.0
Amajyaruguru,Rulindo,Ngoma,Kabuga,0.015725357410235282,0.0,0.613288938999176
Amajyaruguru,Rulindo,Ngoma,Karambo,0.0,0.0,0.0
Amajyaruguru,Rulindo,Ngoma,Mugote,0.0,0.0,0.0
Amajyaruguru,Rulindo,Ngoma,Munyarwanda,0.0,0.0,0.0
Amajyaruguru,Rulindo,Ntarabana,Kajevuba,1.3503658896998356,1.5300123691558838,76.97085571289062
Amajyaruguru,Rulindo,Ntarabana,Kiyanza,0.06593230430116044,0.0,3.098818302154541
Amajyaruguru,Rulindo,Ntarabana,Mahaza,0.11051385960680374,0.0,5.194151401519775
Amajyaruguru,Rulindo,Ntarabana,Mahaza(1),0.0,0.0,0.0
Amajyaruguru,Rulindo,Ntarabana,Mahaza(2),0.0,0.0,0.0
Amajyaruguru,Rulindo,Rukozo,Buraro,0.0,0.0,0.0
Amajyaruguru,Rulindo,Rukozo,Bwimo,0.4188698959350586,0.0,10.471747398376465
Amajyaruguru,Rulindo,Rukozo,Mberuka,0.1791530408357319,0.0,3.4039077758789062
Amajyaruguru,Rulindo,Rukozo,Mbuye,0.26154794692993166,0.0,5.230958938598633
Amajyaruguru,Rulindo,Rusiga,Gako,1.1132601453112316,0.9068237543106079,85.72103118896484
Amajyaruguru,Rulindo,Rusiga,Kirenge,0.8998896479606628,0.9432350993156433,28.79646873474121
Amajyaruguru,Rulindo,Rusiga,Taba,0.10795654394687751,0.0,4.210305213928223
Amajyaruguru,Rulindo,Shyorongi,Bugaragara,1.3062300505461517,1.0925151109695435,70.53642272949219
Amajyaruguru,Rulindo,Shyorongi,Kijabagwe,0.7981120427449544,0.8823124170303345,23.943361282348633
Amajyaruguru,Rulindo,Shyorongi,Muvumu,0.3240855017373728,0.0,13.935676574707031
Amajyaruguru,Rulindo,Shyorongi,Rubona,0.26352205643287074,0.0,13.703146934509277
Amajyaruguru,Rulindo,Shyorongi,Rutonde,1.6767298958518289,1.3972628116607666,73.77611541748047
Amajyaruguru,Rulindo,Tumba,Barari,0.3997363590058826,0.0,8.394463539123535
Amajyaruguru,Rulindo,Tumba,Gahabwa,0.06914201203514547,0.0,2.3508284091949463
Amajyaruguru,Rulindo,Tumba,Misezero,0.0,0.0,0.0
Amajyaruguru,Rulindo,Tumba,Nyirabirori,0.08526692390441895,0.0,2.984342336654663
Amajyaruguru,Rulindo,Tumba,Taba,0.0,0.0,0.0
Amajyepfo,Gisagara,Gikonko,Cyiri,0.0,0.0,0.0
Amajyepfo,Gisagara,Gikonko,Gasagara,0.0,0.0,0.0
Amajyepfo,Gisagara,Gikonko,Gikonko,0.10983166164822049,0.0,4.942424774169922
Amajyepfo,Gisagara,Gikonko,Mbogo,0.006584888073935437,0.0,0.4411875009536743
Amajyepfo,Gisagara,Gishubi,Gabiro,0.0,0.0,0.0
Amajyepfo,Gisagara,Gishubi,Nyabitare,0.0,0.0,0.0
Amajyepfo,Gisagara,Gishubi,Nyakibungo,0.0,0.0,0.0
Amajyepfo,Gisagara,Gishubi,Nyeranzi,0.018094597510921146,0.0,1.863743543624878
Amajyepfo,Gisagara,Kansi,Akaboti,0.04184735672814505,0.0,2.343451976776123
Amajyepfo,Gisagara,Kansi,Bwiza,0.0,0.0,0.0
Amajyepfo,Gisagara,Kansi,Sabusaro,0.0,0.0,0.0
Amajyepfo,Gisagara,Kansi,Umunini,0.010985118371469003,0.0,0.5931963920593262
Amajyepfo,Gisagara,Kibirizi,Duwani,1.4458158392655223,1.485257625579834,54.941001892089844
Amajyepfo,Gisagara,Kibirizi,Kibirizi,0.483127871426669,0.0,26.572032928466797
Amajyepfo,Gisagara,Kibirizi,Muyira,0.7351312637329102,0.6930728554725647,27.934988021850586
Amajyepfo,Gisagara,Kibirizi,Ruturo,1.4533615112304688,0.8259503841400146,84.29496765136719
Amajyepfo,Gisagara,Kigembe,Agahabwa,0.0,0.0,0.0
Amajyepfo,Gisagara,Kigembe,Gatovu,0.0,0.0,0.0
Amajyepfo,Gisagara,Kigembe,Impinga,0.0,0.0,0.0
Amajyepfo,Gisagara,Kigembe,Nyabikenke,0.06737356919508714,0.0,2.6275691986083984
Amajyepfo,Gisagara,Kigembe,Rubona,0.0,0.0,0.0
Amajyepfo,Gisagara,Kigembe,Rusagara,0.016854310857838596,0.0,0.48877501487731934
Amajyepfo,Gisagara,Mamba,Gakoma,0.21992150272231503,0.0,18.25348472595215
Amajyepfo,Gisagara,Mamba,Kabumbwe,1.023185920715332,0.0,81.85487365722656
Amajyepfo,Gisagara,Mamba,Mamba,0.5969166932282625,0.5621244311332703,32.23350143432617
Amajyepfo,Gisagara,Mamba,Muyaga,0.0,0.0,0.0
Amajyepfo,Gisagara,Mamba,Ramba,0.04200209304690361,0.0,2.688133955001831
Amajyepfo,Gisagara,Muganza,Cyumba,0.0,0.0,0.0
Amajyepfo,Gisagara,Muganza,Muganza,0.0,0.0,0.0
Amajyepfo,Gisagara,Muganza,Remera,0.0,0.0,0.0
Amajyepfo,Gisagara,Muganza,Rwamiko,0.0,0.0,0.0
Amajyepfo,Gisagara,Muganza,Saga,0.0,0.0,0.0
Amajyepfo,Gisagara,Mugombwa,Baziro,0.032411904896006864,0.0,2.204009532928467
Amajyepfo,Gisagara,Mugombwa,Kibayi,0.0,0.0,0.0
Amajyepfo,Gisagara,Mugombwa,Kibu,0.0,0.0,0.0
Amajyepfo,Gisagara,Mugombwa,Mugombwa,0.1935022444952102,0.0,8.127094268798828
Amajyepfo,Gisagara,Mugombwa,Mukomacara,0.0,0.0,0.0
Amajyepfo,Gisagara,Mukindo,Gitega,0.0,0.0,0.0
Amajyepfo,Gisagara,Mukindo,Mukiza,0.0,0.0,0.0
Amajyepfo,Gisagara,Mukindo,Nyabisagara,0.0,0.0,0.0
Amajyepfo,Gisagara,Mukindo,Runyinya,0.0,0.0,0.0
Amajyepfo,Gisagara,Musha,Bukinanyana,0.34543589274088543,0.0,25.907691955566406
Amajyepfo,Gisagara,Musha,Gatovu,0.0,0.0,0.0
Amajyepfo,Gisagara,Musha,Kigarama,0.0,0.0,0.0
Amajyepfo,Gisagara,Musha,Kimana,0.0,0.0,0.0
Amajyepfo,Gisagara,Ndora,Bweya,0.10153127511342366,0.0,3.04593825340271
Amajyepfo,Gisagara,Ndora,Cyamukuza,0.2830340758613918,0.0,13.019567489624023
Amajyepfo,Gisagara,Ndora,Dahwe,0.029564192045980424,0.0,1.9808008670806885
Amajyepfo,Gisagara,Ndora,Gisagara,1.339559503503748,0.9822632670402527,99.12740325927734
Amajyepfo,Gisagara,Ndora,Mukande,0.06284675598144532,0.0,4.399272918701172
Amajyepfo,Gisagara,Nyanza,Higiro,0.4685929397056843,0.0,13.589195251464844
Amajyepfo,Gisagara,Nyanza,Nyamugari,0.0,0.0,0.0
Amajyepfo,Gisagara,Nyanza,Nyaruteja,0.0836036815199741,0.0,3.5949583053588867
Amajyepfo,Gisagara,Nyanza,Umubanga,0.04477104273709384,0.0,2.462407350540161
Amajyepfo,Gisagara,Save,Gatoki,1.7318964312153478,1.8653384447097778,53.68878936767578
Amajyepfo,Gisagara,Save,Munazi,0.08897645132882255,0.0,4.359846115112305
Amajyepfo,Gisagara,Save,Rwanza,1.6529825995950138,1.7199809551239014,56.20140838623047
Amajyepfo,Gisagara,Save,Shyanda,0.15571803516811794,0.0,5.605849266052246
Amajyepfo,Gisagara,Save,Zivu,0.0,0.0,0.0
Amajyepfo,Huye,Gishamvu,Nyakibanda,0.0,0.0,0.0
Amajyepfo,Huye,Gishamvu,Nyumba,0.0,0.0,0.0
Amajyepfo,Huye,Gishamvu,Ryakibogo,0.06705592738257514,0.0,2.414013385772705
Amajyepfo,Huye,Gishamvu,Shori,0.01311146467924118,0.0,0.4195668697357178
Amajyepfo,Huye,Huye,Muyogoro,0.011125683784484863,0.0,0.5896612405776978
Amajyepfo,Huye,Huye,Nyakagezi,0.025232030586762863,0.0,1.110209345817566
Amajyepfo,Huye,Huye,Rukira,1.2678660731161795,0.9411591291427612,39.30384826660156
Amajyepfo,Huye,Huye,Sovu,0.9042798723493304,0.7401887774467468,31.649795532226562
Amajyepfo,Huye,Karama,Buhoro,0.0,0.0,0.0
Amajyepfo,Huye,Karama,Bunazi,0.0,0.0,0.0
Amajyepfo,Huye,Karama,Gahororo,0.0,0.0,0.0
Amajyepfo,Huye,Karama,Kibingo,0.0,0.0,0.0
Amajyepfo,Huye,Karama,Muhembe,0.0,0.0,0.0
Amajyepfo,Huye,Kigoma,Gishihe,0.0,0.0,0.0
Amajyepfo,Huye,Kigoma,Kabatwa,0.0,0.0,0.0
Amajyepfo,Huye,Kigoma,Kabuga,0.0,0.0,0.0
Amajyepfo,Huye,Kigoma,Karambi,0.8384982022372159,0.8014686107635498,36.8939208984375
Amajyepfo,Huye,Kigoma,Musebeya,0.0,0.0,0.0
Amajyepfo,Huye,Kigoma,Nyabisindu,0.0,0.0,0.0
Amajyepfo,Huye,Kigoma,Rugarama,0.0,0.0,0.0
Amajyepfo,Huye,Kigoma,Shanga,0.38272850330059344,0.0,9.95094108581543
Amajyepfo,Huye,Kinazi,Byinza,0.0,0.0,0.0
Amajyepfo,Huye,Kinazi,Gahana,0.7540504641649199,0.7242290377616882,30.91606903076172
Amajyepfo,Huye,Kinazi,Gitovu,0.25002278508366765,0.0,18.501686096191406
Amajyepfo,Huye,Kinazi,Kabona,0.6034233474731445,0.6114081144332886,30.171167373657227
Amajyepfo,Huye,Kinazi,Sazange,0.08368094071097996,0.0,5.773984909057617
Amajyepfo,Huye,Maraba,Buremera,0.0,0.0,0.0
Amajyepfo,Huye,Maraba,Gasumba,0.2562570117768787,0.0,5.381397247314453
Amajyepfo,Huye,Maraba,Kabuye,0.0,0.0,0.0
Amajyepfo,Huye,Maraba,Kanyinya,0.5171053033126028,0.4815666675567627,9.825000762939453
Amajyepfo,Huye,Maraba,Shanga,0.1754724085330963,0.0,11.230234146118164
Amajyepfo,Huye,Maraba,Shyembe,0.3865512025122549,0.0,19.714111328125
Amajyepfo,Huye,Mbazi,Gatobotobo,3.183934750764266,2.8603036403656006,73.23049926757812
Amajyepfo,Huye,Mbazi,Kabuga,1.2914907521214978,1.1124719381332397,37.45323181152344
Amajyepfo,Huye,Mbazi,Mutunda,0.2945673624674479,0.0,8.837020874023438
Amajyepfo,Huye,Mbazi,Mwulire,1.1977924200204701,1.3089971542358398,31.142602920532227
Amajyepfo,Huye,Mbazi,Rugango,0.4553881695396022,0.0,17.304750442504883
Amajyepfo,Huye,Mbazi,Rusagara,0.048711332407864655,0.0,1.0716493129730225
Amajyepfo,Huye,Mbazi,Tare,1.1403906685965401,1.2026008367538452,31.930938720703125
Amajyepfo,Huye,Mukura,Bukomeye,0.7187244648836097,0.7024080157279968,35.217498779296875
Amajyepfo,Huye,Mukura,Buvumu,0.17545509338378906,0.0,5.790018081665039
Amajyepfo,Huye,Mukura,Icyeru,0.5064476676609205,0.5520144104957581,11.648296356201172
Amajyepfo,Huye,Mukura,RangoA,1.981696673801967,1.762122392654419,55.48750686645508
Amajyepfo,Huye,Ngoma,Butare,6.907595876920021,6.002865791320801,407.54815673828125
Amajyepfo,Huye,Ngoma,Kaburemera,0.39641979336738586,0.3565303385257721,6.342716693878174
Amajyepfo,Huye,Ngoma,Matyazo,2.016601244608561,1.9485174417495728,24.199214935302734
Amajyepfo,Huye,Ngoma,Ngoma,4.605369914661754,4.234410762786865,50.6590690612793
Amajyepfo,Huye,Rudashya,Karama,2.293349838256836,2.24064302444458,11.46674919128418
Amajyepfo,Huye,Ruhashya,Busheshi,0.12149605443400721,0.0,3.7663776874542236
Amajyepfo,Huye,Ruhashya,Gatovu,0.1397554874420166,0.0,4.192664623260498
Amajyepfo,Huye,Ruhashya,Karama,0.5701498808684172,0.5036829113960266,15.394046783447266
Amajyepfo,Huye,Ruhashya,Mara,0.05157686131341117,0.0,1.4441521167755127
Amajyepfo,Huye,Ruhashya,Muhororo,0.9862741123546254,0.9978934526443481,21.698030471801758
Amajyepfo,Huye,Ruhashya,Rugogwe,0.2882390455766158,0.0,6.341259002685547
Amajyepfo,Huye,Ruhashya,Ruhashya,0.035212701366793726,0.0,1.0915937423706055
Amajyepfo,Huye,Rusatira,Buhimba,0.9127356039511191,0.6168791055679321,33.771217346191406
Amajyepfo,Huye,Rusatira,Gafumba,0.0,0.0,0.0
Amajyepfo,Huye,Rusatira,Kimirehe,0.3229806319527004,0.0,14.857109069824219
Amajyepfo,Huye,Rusatira,Kimuna,0.16913705401950413,0.0,6.088933944702148
Amajyepfo,Huye,Rusatira,Kiruhura,0.9278602013221153,0.8242986798286438,60.3109130859375
Amajyepfo,Huye,Rusatira,Mugogwe,0.19704362620478091,0.0,4.532003402709961
Amajyepfo,Huye,Rwaniro,Gatwaro,0.0,0.0,0.0
Amajyepfo,Huye,Rwaniro,Kamwambi,0.0,0.0,0.0
Amajyepfo,Huye,Rwaniro,Kibiraro,0.0,0.0,0.0
Amajyepfo,Huye,Rwaniro,Mwendo,0.0,0.0,0.0
Amajyepfo,Huye,Rwaniro,Nyamabuye,0.0,0.0,0.0
Amajyepfo,Huye,Rwaniro,Nyaruhombo,0.0,0.0,0.0
Amajyepfo,Huye,Rwaniro,Shyunga,0.0,0.0,0.0
Amajyepfo,Huye,Simbi,Cyendajuru,0.44521669908003375,0.0,14.692151069641113
Amajyepfo,Huye,Simbi,Gisakura,0.0,0.0,0.0
Amajyepfo,Huye,Simbi,Kabusanza,0.0,0.0,0.0
Amajyepfo,Huye,Simbi,Mugobore,0.2949107565530917,0.0,12.091341018676758
Amajyepfo,Huye,Simbi,Nyangazi,0.0,0.0,0.0
Amajyepfo,Huye,Tumba,Cyarwa,2.0850656827290854,1.5164306163787842,25.020788192749023
Amajyepfo,Huye,Tumba,Cyarwa(1),3.2348339557647705,3.2348339557647705,6.469667911529541
Amajyepfo,Huye,Tumba,Cyarwa(2),4.950876712799072,4.884269714355469,19.80350685119629
Amajyepfo,Huye,Tumba,Cyimana,1.5311544963291712,1.2964363098144531,21.4361629486084
Amajyepfo,Huye,Tumba,Gitwa,4.45039853182706,3.7873077392578125,48.954383850097656
Amajyepfo,Huye,Tumba,Mpare,0.845577688778148,0.8322035074234009,28.74964141845703
Amajyepfo,Huye,Tumba,RangoB,4.177072048187256,4.293113708496094,33.41657638549805
Amajyepfo,Kamonyi,Gacurabwenge,Gihinga,0.9413906335830688,0.8675236701965332,60.249000549316406
Amajyepfo,Kamonyi,Gacurabwenge,Gihira,0.04765203314007453,0.0,2.52555775642395
Amajyepfo,Kamonyi,Gacurabwenge,Kigembe,0.5696892593846177,0.6699596047401428,37.599491119384766
Amajyepfo,Kamonyi,Gacurabwenge,Nkingo,0.47165285077011376,0.0,26.884212493896484
Amajyepfo,Kamonyi,Karama,Bitare,0.08171079596694635,0.0,4.003829002380371
Amajyepfo,Kamonyi,Karama,Bunyonga,0.0,0.0,0.0
Amajyepfo,Kamonyi,Karama,Muganza,0.05064947540695603,0.0,1.874030590057373
Amajyepfo,Kamonyi,Karama,Nyamirembe,0.0,0.0,0.0
Amajyepfo,Kamonyi,Kayenzi,Bugarama,0.07769734608499627,0.0,2.9524991512298584
Amajyepfo,Kamonyi,Kayenzi,Cubi,0.0,0.0,0.0
Amajyepfo,Kamonyi,Kayenzi,Kayonza,0.0,0.0,0.0
Amajyepfo,Kamonyi,Kayenzi,Kirwa,0.0,0.0,0.0
Amajyepfo,Kamonyi,Kayenzi,Mataba,0.23269074538658405,0.0,6.7480316162109375
Amajyepfo,Kamonyi,Kayenzi,Nyamirama,0.0,0.0,0.0
Amajyepfo,Kamonyi,Kayumbu,Busoro,0.0,0.0,0.0
Amajyepfo,Kamonyi,Kayumbu,Gaseke,0.0,0.0,0.0
Amajyepfo,Kamonyi,Kayumbu,Giko,0.0,0.0,0.0
Amajyepfo,Kamonyi,Kayumbu,Muyange,0.0,0.0,0.0
Amajyepfo,Kamonyi,Mugina,Jenda,0.0,0.0,0.0
Amajyepfo,Kamonyi,Mugina,Kabugondo,0.029909497440451443,0.0,3.0208592414855957
Amajyepfo,Kamonyi,Mugina,Mbati,0.3520008412803092,0.0,28.86406898498535
Amajyepfo,Kamonyi,Mugina,Mugina,0.014623576944524591,0.0,1.286874771118164
Amajyepfo,Kamonyi,Mugina,Nteko,0.0,0.0,0.0
Amajyepfo,Kamonyi,Musambira,Buhoro,0.4698810577392578,0.5880107879638672,22.554290771484375
Amajyepfo,Kamonyi,Musambira,Cyambwe,0.1761499706067537,0.0,10.040548324584961
Amajyepfo,Kamonyi,Musambira,Karengera,0.5557062676612367,0.6637800931930542,26.118194580078125
Amajyepfo,Kamonyi,Musambira,Kivumu,0.20059237982097425,0.0,7.6225104331970215
Amajyepfo,Kamonyi,Musambira,Mpushi,0.0,0.0,0.0
Amajyepfo,Kamonyi,Musambira,Rukambura,0.0,0.0,0.0
Amajyepfo,Kamonyi,Ngamba,Kabuga,0.19803336358839466,0.0,12.278068542480469
Amajyepfo,Kamonyi,Ngamba,Kazirabonde,0.0,0.0,0.0
Amajyepfo,Kamonyi,Ngamba,Marembo,0.25057530957599017,0.0,10.774738311767578
Amajyepfo,Kamonyi,Nyamiyaga,Bibungo,0.0,0.0,0.0
Amajyepfo,Kamonyi,Nyamiyaga,Kabashumba,0.0,0.0,0.0
Amajyepfo,Kamonyi,Nyamiyaga,Kidahwe,0.0,0.0,0.0
Amajyepfo,Kamonyi,Nyamiyaga,Mukinga,0.01752563416957855,0.0,1.4020507335662842
Amajyepfo,Kamonyi,Nyamiyaga,Ngoma,0.0,0.0,0.0
Amajyepfo,Kamonyi,Nyarubaka,Gitare,0.17937040328979492,0.0,7.354186534881592
Amajyepfo,Kamonyi,Nyarubaka,Kambyeyi,0.16736614460847815,0.0,8.20094108581543
Amajyepfo,Kamonyi,Nyarubaka,Kigusa,0.08843373385342684,0.0,4.863855361938477
Amajyepfo,Kamonyi,Nyarubaka,Nyagishubi,0.9929768443107605,1.0443841218948364,31.775259017944336
Amajyepfo,Kamonyi,Nyarubaka,Ruyanza,0.01684279625232403,0.0,0.6568690538406372
Amajyepfo,Kamonyi,Rugarika,Bihembe,0.04717574268579483,0.0,3.019247531890869
Amajyepfo,Kamonyi,Rugarika,Kigese,1.5537811763702878,1.4868139028549194,97.88821411132812
Amajyepfo,Kamonyi,Rugarika,Masaka,0.46467708405994235,0.0,29.274656295776367
Amajyepfo,Kamonyi,Rugarika,Nyarubuye,0.0,0.0,0.0
Amajyepfo,Kamonyi,Rugarika,Sheli,1.3285326706735712,1.3783597946166992,100.9684829711914
Amajyepfo,Kamonyi,Rukoma,Bugoba,0.0,0.0,0.0
Amajyepfo,Kamonyi,Rukoma,Buguri,0.0,0.0,0.0
Amajyepfo,Kamonyi,Rukoma,Gishyeshye,0.07180126190185547,0.0,3.5900630950927734
Amajyepfo,Kamonyi,Rukoma,Murehe,0.06215204063214754,0.0,2.3617775440216064
Amajyepfo,Kamonyi,Rukoma,Mwirute,0.030189990997314453,0.0,0.664179801940918
Amajyepfo,Kamonyi,Rukoma,Remera,0.1340812955583845,0.0,4.692845344543457
Amajyepfo,Kamonyi,Rukoma,Taba,0.5753652431346752,0.6696235537528992,15.53486156463623
Amajyepfo,Kamonyi,Runda,Gihara,2.5973566958778784,1.8582844734191895,98.69955444335938
Amajyepfo,Kamonyi,Runda,Kabagesera,1.2249471957866962,1.2534782886505127,63.6972541809082
Amajyepfo,Kamonyi,Runda,Kagina,0.5663902576153095,0.6753191351890564,29.452293395996094
Amajyepfo,Kamonyi,Runda,Muganza,3.5219549881784538,3.135106086730957,133.83428955078125
Amajyepfo,Kamonyi,Runda,Ruyenzi,5.191313607352121,5.271483421325684,290.71356201171875
Amajyepfo,Muhanga,Cyeza,Biringaga,0.2564206532069615,0.0,8.974722862243652
Amajyepfo,Muhanga,Cyeza,Kigarama,0.0,0.0,0.0
Amajyepfo,Muhanga,Cyeza,Kivumu,0.6002445220947266,0.0,26.41075897216797
Amajyepfo,Muhanga,Cyeza,Makera,0.8873367309570312,0.7597914934158325,32.831459045410156
Amajyepfo,Muhanga,Cyeza,Nyarunyinya,0.0,0.0,0.0
Amajyepfo,Muhanga,Cyeza,Shori,0.0,0.0,0.0
Amajyepfo,Muhanga,Kabacuzi,Buramba,0.04776304182798966,0.0,2.1970999240875244
Amajyepfo,Muhanga,Kabacuzi,Butare,0.0,0.0,0.0
Amajyepfo,Muhanga,Kabacuzi,Kabuye,0.0,0.0,0.0
Amajyepfo,Muhanga,Kabacuzi,Kavumu,0.0,0.0,0.0
